transaction_id,customer_id,source_system,metric_name,metric_value,transaction_date,record_status
T011670,C8091,Billing,Revenue,16492.44,2025-11-23,valid
T011671,C6876,App,Tickets,5.0,2025-10-13,valid
T011672,C6193,App,Tickets,2.0,2025-06-24,duplicate
T011673,C5220,App,Revenue,15107.57,2025-11-14,valid
T011674,C9427,App,Revenue,13741.11,2025-09-25,valid
T011675,C8398,App,Orders,6.0,2025-10-24,valid
T011676,C4868,App,Orders,10.0,2025-07-07,valid
T011677,C1933,Billing,Revenue,3071.79,2025-05-01,valid
T011678,C1182,Billing,Revenue,18275.96,2025-12-16,valid
T011679,C5907,Billing,Tickets,3.0,2025-03-12,valid
T011680,C2107,App,Tickets,2.0,2025-09-21,valid
T011681,C3366,App,Tickets,2.0,2025-10-27,valid
T011682,C4803,App,Revenue,18948.57,2025-03-14,valid
T011683,C1239,Billing,Orders,10.0,2025-09-01,valid
T011684,C3139,CRM,Tickets,2.0,2025-11-14,valid
T011685,C6353,CRM,Orders,6.0,2025-03-22,valid
T011686,C6265,Billing,Tickets,3.0,2025-03-15,valid
T011687,C7894,App,Orders,5.0,2026-01-11,valid
T011688,C9326,CRM,Orders,7.0,2026-01-04,valid
T011689,C9778,App,Orders,4.0,2025-06-21,valid
T011690,C6867,CRM,Revenue,16349.65,2026-01-22,valid
T011691,C6987,App,Orders,6.0,2025-12-30,valid
T011692,C6315,App,Orders,6.0,2025-08-08,valid
T011693,C4326,Billing,Tickets,3.0,2025-11-22,valid
T011694,C9754,CRM,Revenue,7479.04,2025-09-13,valid
T011695,C8952,App,Tickets,5.0,2025-09-24,valid
T011696,C1925,CRM,Orders,3.0,2025-11-04,valid
T011697,C2290,Billing,Orders,9.0,2025-12-17,valid
T011698,C1681,CRM,Revenue,1929.22,2025-07-02,valid
T011699,C9204,App,Tickets,2.0,2025-06-10,valid
T011700,C2604,App,Revenue,17396.83,2026-01-07,valid
T011701,C6301,App,Tickets,5.0,2025-03-28,valid
T011702,C9302,App,Revenue,16729.88,2025-03-07,valid
T011703,C3822,Billing,Orders,1.0,2025-05-30,valid
T011704,C8912,App,Tickets,4.0,2025-10-02,valid
T011705,C6894,App,Orders,,2025-11-27,missing
T011706,C5487,CRM,Revenue,1822.34,2025-08-31,valid
T011707,C3357,CRM,Revenue,17796.15,2025-02-28,valid
T011708,C4975,Billing,Tickets,3.0,2025-05-12,valid
T011709,C6926,Billing,Orders,,2025-09-17,missing
T011710,C1435,Billing,Revenue,2167.54,2025-05-23,valid
T011711,C2534,Billing,Orders,3.0,2025-11-21,valid
T011712,C8292,CRM,Revenue,3200.92,2025-03-05,valid
T011713,C1312,CRM,Revenue,11432.86,2025-05-20,valid
T011714,C4574,CRM,Orders,4.0,2025-11-16,valid
T011715,C3205,CRM,Tickets,2.0,2025-05-15,valid
T011716,C6075,CRM,Revenue,13017.05,2025-02-18,valid
T011717,C5305,App,Orders,5.0,2025-10-01,valid
T011718,C5123,App,Orders,3.0,2025-07-27,valid
T011719,C9023,App,Revenue,,2025-04-20,missing
T011720,C6065,CRM,Tickets,2.0,2025-05-28,valid
T011721,C3625,App,Revenue,8735.66,2025-06-22,valid
T011722,C1122,Billing,Tickets,2.0,2025-09-26,valid
T011723,C8541,App,Revenue,9013.3,2025-03-12,valid
T011724,C5434,App,Orders,7.0,2025-07-02,valid
T011725,C2423,App,Orders,8.0,2025-11-27,duplicate
T011726,C9706,CRM,Revenue,12217.3,2025-09-05,valid
T011727,C3184,Billing,Revenue,9247.23,2025-06-08,valid
T011728,C5993,Billing,Tickets,1.0,2025-12-11,valid
T011729,C5311,App,Tickets,2.0,2026-01-07,valid
T011730,C6636,Billing,Orders,8.0,2025-11-06,valid
T011731,C2815,CRM,Tickets,1.0,2026-02-06,valid
T011732,C1376,App,Revenue,4828.33,2025-02-09,valid
T011733,C1955,App,Orders,5.0,2026-01-24,valid
T011734,C9522,App,Tickets,1.0,2025-11-03,valid
T011735,C2612,App,Orders,7.0,2025-05-26,valid
T011736,C9762,Billing,Revenue,1565.43,2025-12-09,valid
T011737,C4538,Billing,Tickets,4.0,2025-12-07,valid
T011738,C2510,CRM,Tickets,2.0,2026-01-17,valid
T011739,C9558,App,Revenue,12579.33,2025-11-05,valid
T011740,C8441,App,Tickets,2.0,2026-01-03,valid
T011741,C2345,CRM,Revenue,2778.91,2025-08-25,valid
T011742,C3815,Billing,Tickets,4.0,2025-02-28,valid
T011743,C6110,Billing,Orders,6.0,2025-12-10,valid
T011744,C5547,App,Tickets,5.0,2025-09-22,valid
T011745,C2924,CRM,Orders,6.0,2025-07-01,valid
T011746,C7623,Billing,Tickets,5.0,2025-02-25,duplicate
T011747,C4476,Billing,Tickets,5.0,2026-01-19,valid
T011748,C4379,CRM,Orders,3.0,2025-12-11,valid
T011749,C1900,Billing,Orders,9.0,2025-09-23,valid
T011750,C7004,App,Tickets,3.0,2025-09-27,valid
T011751,C7370,App,Revenue,2218.57,2025-08-28,valid
T011752,C3653,App,Orders,6.0,2025-06-17,valid
T011753,C6743,Billing,Revenue,2868.26,2025-09-16,valid
T011754,C1006,Billing,Orders,6.0,2025-07-11,valid
T011755,C2875,CRM,Tickets,3.0,2025-04-11,valid
T011756,C6086,CRM,Revenue,11294.1,2025-03-04,valid
T011757,C7713,Billing,Tickets,3.0,2025-04-02,valid
T011758,C5189,Billing,Revenue,3488.45,2025-06-19,valid
T011759,C4621,App,Tickets,4.0,2026-01-14,valid
T011760,C5693,App,Revenue,15069.34,2025-05-22,valid
T011761,C7568,Billing,Orders,3.0,2025-10-03,valid
T011762,C9665,App,Orders,1.0,2025-12-31,valid
T011763,C7896,Billing,Orders,7.0,2025-09-28,valid
T011764,C4759,Billing,Orders,3.0,2025-07-22,valid
T011765,C1780,Billing,Tickets,5.0,2025-09-25,valid
T011766,C9460,App,Orders,9.0,2025-12-19,valid
T011767,C7660,Billing,Revenue,14274.68,2025-07-14,valid
T011768,C4474,Billing,Tickets,2.0,2026-01-20,valid
T011769,C9111,App,Revenue,2891.51,2025-09-28,valid
T011770,C5217,Billing,Revenue,1655.27,2025-06-30,valid
T011771,C1746,Billing,Orders,3.0,2025-03-19,valid
T011772,C7324,CRM,Orders,7.0,2025-06-04,valid
T011773,C5259,CRM,Tickets,2.0,2025-12-17,valid
T011774,C1433,Billing,Orders,4.0,2026-01-27,valid
T011775,C2580,Billing,Revenue,6230.86,2025-11-17,valid
T011776,C2098,Billing,Orders,4.0,2026-02-02,valid
T011777,C3529,Billing,Tickets,5.0,2025-05-23,duplicate
T011778,C2802,Billing,Revenue,6702.03,2025-12-20,valid
T011779,C1780,App,Tickets,3.0,2025-08-22,valid
T011780,C3607,CRM,Revenue,5648.19,2025-04-08,valid
T011781,C2809,App,Tickets,2.0,2025-07-09,valid
T011782,C8716,Billing,Tickets,1.0,2026-02-05,valid
T011783,C1865,App,Orders,8.0,2025-03-04,valid
T011784,C7697,Billing,Revenue,1232.24,2025-06-10,valid
T011785,C5656,Billing,Tickets,5.0,2025-04-03,valid
T011786,C1823,App,Orders,7.0,2026-01-20,valid
T011787,C6428,Billing,Tickets,1.0,2025-07-20,valid
T011788,C7958,CRM,Tickets,3.0,2025-02-12,valid
T011789,C7247,CRM,Tickets,,2025-05-15,missing
T011790,C4672,CRM,Orders,1.0,2025-07-10,valid
T011791,C5625,Billing,Orders,10.0,2025-10-04,valid
T011792,C9109,Billing,Revenue,18780.44,2025-12-26,valid
T011793,C9352,Billing,Orders,4.0,2026-02-06,valid
T011794,C8210,App,Revenue,18158.94,2025-03-30,valid
T011795,C5669,CRM,Tickets,2.0,2025-11-21,valid
T011796,C2570,App,Orders,6.0,2025-03-10,valid
T011797,C4242,CRM,Orders,3.0,2026-01-28,valid
T011798,C1947,CRM,Revenue,1726.93,2025-06-13,valid
T011799,C8529,App,Tickets,3.0,2025-02-14,valid
T011800,C7235,CRM,Orders,10.0,2025-04-16,valid
T011801,C7719,CRM,Orders,5.0,2025-11-28,valid
T011802,C5792,App,Revenue,1405.64,2025-09-06,valid
T011803,C6864,Billing,Tickets,1.0,2026-01-10,valid
T011804,C6045,CRM,Orders,5.0,2025-12-19,valid
T011805,C7403,Billing,Tickets,5.0,2025-12-07,valid
T011806,C1634,CRM,Revenue,8037.17,2025-08-23,valid
T011807,C1093,App,Tickets,3.0,2025-04-11,valid
T011808,C7297,App,Orders,2.0,2025-10-31,valid
T011809,C3967,CRM,Tickets,5.0,2025-10-30,valid
T011810,C3331,Billing,Tickets,3.0,2025-08-09,valid
T011811,C7889,App,Revenue,12114.98,2025-04-04,valid
T011812,C5764,App,Revenue,18974.8,2025-04-02,valid
T011813,C3510,Billing,Tickets,2.0,2025-10-28,valid
T011814,C3455,Billing,Orders,3.0,2025-02-18,valid
T011815,C1895,CRM,Revenue,2963.32,2025-03-21,valid
T011816,C9363,Billing,Tickets,5.0,2025-03-20,valid
T011817,C8352,CRM,Orders,1.0,2025-09-07,valid
T011818,C8515,App,Revenue,7491.02,2025-08-16,valid
T011819,C9328,App,Tickets,5.0,2025-10-29,valid
T011820,C1780,App,Revenue,7069.81,2025-05-08,valid
T011821,C1451,App,Orders,5.0,2025-09-07,valid
T011822,C9338,CRM,Revenue,16540.35,2026-01-23,valid
T011823,C1645,CRM,Revenue,2388.95,2025-08-10,valid
T011824,C9439,Billing,Tickets,3.0,2025-06-20,valid
T011825,C8955,App,Orders,3.0,2025-04-22,valid
T011826,C6859,CRM,Revenue,11904.07,2025-10-30,valid
T011827,C6858,CRM,Revenue,12733.04,2025-02-12,valid
T011828,C7060,CRM,Tickets,2.0,2025-06-15,valid
T011829,C2766,App,Revenue,15690.63,2025-06-13,valid
T011830,C4671,CRM,Orders,4.0,2025-03-21,valid
T011831,C2869,CRM,Revenue,13234.58,2025-08-19,valid
T011832,C3356,Billing,Orders,7.0,2025-11-29,valid
T011833,C8536,CRM,Revenue,16831.96,2025-08-04,valid
T011834,C7802,App,Tickets,4.0,2026-02-05,valid
T011835,C8045,Billing,Tickets,1.0,2025-11-26,valid
T011836,C1558,App,Revenue,16081.98,2025-12-07,valid
T011837,C2220,Billing,Tickets,5.0,2025-08-09,duplicate
T011838,C4259,Billing,Tickets,1.0,2025-11-23,valid
T011839,C4658,CRM,Tickets,5.0,2025-05-01,duplicate
T011840,C7379,CRM,Revenue,8024.05,2025-07-21,valid
T011841,C2246,CRM,Orders,7.0,2025-12-17,valid
T011842,C7199,Billing,Orders,3.0,2025-07-19,valid
T011843,C5907,CRM,Revenue,8759.21,2025-02-15,valid
T011844,C7719,Billing,Orders,1.0,2025-09-28,valid
T011845,C5046,CRM,Revenue,2169.12,2025-09-27,valid
T011846,C9093,Billing,Orders,10.0,2026-01-24,valid
T011847,C7650,App,Revenue,1966.82,2025-08-18,valid
T011848,C5061,App,Revenue,12780.72,2025-07-02,valid
T011849,C7472,App,Revenue,,2025-10-10,missing
T011850,C2562,App,Tickets,4.0,2025-11-30,valid
T011851,C9499,Billing,Tickets,2.0,2025-12-27,valid
T011852,C1674,App,Orders,7.0,2025-03-03,valid
T011853,C3977,CRM,Tickets,4.0,2025-02-27,valid
T011854,C6884,App,Orders,6.0,2025-11-01,valid
T011855,C9621,CRM,Orders,1.0,2025-08-06,valid
T011856,C7948,CRM,Orders,10.0,2025-12-21,valid
T011857,C9317,App,Orders,8.0,2025-12-19,valid
T011858,C4112,CRM,Tickets,4.0,2025-05-21,valid
T011859,C6237,App,Tickets,3.0,2025-08-30,valid
T011860,C9515,CRM,Tickets,4.0,2026-02-06,duplicate
T011861,C1866,App,Revenue,9478.01,2025-12-11,valid
T011862,C7061,Billing,Orders,2.0,2025-04-15,valid
T011863,C4352,App,Orders,9.0,2025-11-24,valid
T011864,C1498,CRM,Revenue,15895.02,2025-05-10,valid
T011865,C7080,CRM,Revenue,18598.89,2025-05-04,valid
T011866,C6613,Billing,Orders,1.0,2026-01-26,valid
T011867,C9571,App,Revenue,8896.72,2025-05-13,duplicate
T011868,C8059,CRM,Revenue,8636.25,2025-04-19,valid
T011869,C3608,CRM,Orders,5.0,2026-01-21,valid
T011870,C1289,App,Revenue,14297.86,2025-12-15,valid
T011871,C3251,Billing,Tickets,2.0,2025-09-30,valid
T011872,C2363,Billing,Orders,6.0,2025-10-20,valid
T011873,C7853,Billing,Orders,9.0,2025-05-04,valid
T011874,C4690,CRM,Tickets,2.0,2025-09-30,valid
T011875,C6292,App,Revenue,15866.93,2025-04-25,valid
T011876,C8708,App,Revenue,5224.55,2025-03-08,valid
T011877,C8072,App,Orders,8.0,2025-04-11,valid
T011878,C5758,App,Tickets,5.0,2025-09-17,valid
T011879,C4544,Billing,Revenue,9584.99,2025-05-01,valid
T011880,C8108,Billing,Revenue,9824.55,2025-05-27,valid
T011881,C1455,CRM,Orders,7.0,2025-03-09,valid
T011882,C2008,App,Orders,8.0,2025-06-17,duplicate
T011883,C2097,CRM,Orders,2.0,2025-06-21,valid
T011884,C8144,CRM,Orders,10.0,2025-11-07,valid
T011885,C9495,Billing,Revenue,5817.53,2025-10-10,valid
T011886,C2268,CRM,Revenue,3539.33,2026-02-03,valid
T011887,C3076,App,Revenue,3820.23,2025-11-01,duplicate
T011888,C4667,App,Orders,8.0,2025-06-02,valid
T011889,C3602,Billing,Revenue,19264.76,2025-12-25,valid
T011890,C8355,App,Orders,10.0,2025-02-28,valid
T011891,C7317,App,Revenue,1271.02,2025-10-27,valid
T011892,C4774,App,Revenue,13192.59,2025-07-31,duplicate
T011893,C3936,Billing,Orders,7.0,2025-10-01,valid
T011894,C2550,Billing,Revenue,13374.37,2026-01-06,valid
T011895,C4296,CRM,Revenue,1383.73,2025-10-30,valid
T011896,C2541,Billing,Revenue,12000.7,2025-11-21,valid
T011897,C8898,App,Orders,4.0,2025-05-30,valid
T011898,C1373,CRM,Orders,10.0,2025-08-18,valid
T011899,C7929,Billing,Revenue,6502.52,2025-09-22,duplicate
T011900,C7898,CRM,Tickets,5.0,2025-08-06,valid
T011901,C5837,CRM,Revenue,17450.61,2025-08-24,valid
T011902,C5906,Billing,Revenue,19076.73,2025-12-25,valid
T011903,C4810,App,Revenue,9885.71,2025-07-25,valid
T011904,C4763,Billing,Tickets,4.0,2025-11-30,valid
T011905,C7555,App,Revenue,17131.21,2025-07-04,valid
T011906,C5687,App,Orders,9.0,2025-05-30,valid
T011907,C5149,App,Orders,8.0,2025-09-23,valid
T011908,C1842,CRM,Revenue,11444.32,2026-02-01,valid
T011909,C6925,Billing,Revenue,19864.53,2025-12-07,valid
T011910,C6066,CRM,Orders,1.0,2025-03-30,duplicate
T011911,C9428,CRM,Tickets,,2025-12-09,missing
T011912,C8661,App,Tickets,3.0,2025-12-09,duplicate
T011913,C6131,App,Revenue,19524.61,2025-12-26,valid
T011914,C5475,CRM,Revenue,6032.66,2025-05-15,valid
T011915,C8588,App,Orders,9.0,2025-03-03,valid
T011916,C3076,Billing,Tickets,3.0,2025-08-07,valid
T011917,C4291,CRM,Orders,8.0,2025-02-07,valid
T011918,C3382,CRM,Tickets,1.0,2026-01-02,valid
T011919,C6298,Billing,Revenue,8670.96,2026-01-28,valid
T011920,C1046,CRM,Tickets,1.0,2025-08-10,valid
T011921,C5791,Billing,Orders,4.0,2025-08-23,valid
T011922,C2988,Billing,Revenue,13528.0,2025-03-13,valid
T011923,C7310,CRM,Orders,6.0,2025-07-22,valid
T011924,C4965,App,Tickets,3.0,2025-08-24,valid
T011925,C9503,Billing,Orders,9.0,2025-05-04,valid
T011926,C5479,Billing,Orders,10.0,2025-09-29,duplicate
T011927,C5078,App,Revenue,,2025-09-25,missing
T011928,C8373,Billing,Tickets,2.0,2026-01-11,valid
T011929,C6437,App,Revenue,12996.82,2025-07-16,valid
T011930,C9224,Billing,Tickets,3.0,2025-10-13,valid
T011931,C5580,CRM,Revenue,1136.72,2026-02-01,valid
T011932,C1880,Billing,Tickets,4.0,2025-09-16,valid
T011933,C4760,CRM,Tickets,5.0,2025-08-27,valid
T011934,C9054,Billing,Revenue,19204.01,2025-08-20,valid
T011935,C8912,Billing,Tickets,,2025-11-15,missing
T011936,C6536,App,Tickets,1.0,2025-09-12,valid
T011937,C2843,CRM,Tickets,5.0,2025-11-10,valid
T011938,C6523,App,Orders,10.0,2025-09-29,valid
T011939,C1064,Billing,Revenue,6548.47,2026-01-31,valid
T011940,C9817,CRM,Tickets,2.0,2025-12-14,valid
T011941,C2023,Billing,Orders,10.0,2026-01-28,duplicate
T011942,C4666,CRM,Orders,9.0,2025-11-09,valid
T011943,C6346,CRM,Orders,8.0,2025-07-21,valid
T011944,C1757,Billing,Tickets,4.0,2025-02-21,duplicate
T011945,C4054,Billing,Orders,3.0,2025-05-04,valid
T011946,C4063,App,Revenue,4442.99,2025-09-19,valid
T011947,C7830,CRM,Revenue,7456.42,2025-10-20,valid
T011948,C9247,App,Tickets,1.0,2025-10-08,valid
T011949,C6618,CRM,Orders,5.0,2025-03-02,valid
T011950,C6701,App,Tickets,5.0,2025-03-23,valid
T011951,C8259,Billing,Orders,8.0,2026-02-02,valid
T011952,C6666,App,Orders,7.0,2026-01-18,valid
T011953,C3542,Billing,Orders,7.0,2025-05-14,valid
T011954,C8201,CRM,Orders,7.0,2025-04-09,valid
T011955,C5444,CRM,Revenue,15750.97,2025-02-09,valid
T011956,C7265,Billing,Orders,1.0,2025-07-05,valid
T011957,C1701,Billing,Revenue,3641.65,2026-01-10,valid
T011958,C5320,Billing,Orders,9.0,2025-08-15,valid
T011959,C7777,App,Revenue,18005.08,2025-07-17,valid
T011960,C6578,Billing,Revenue,17624.31,2025-07-28,valid
T011961,C9171,App,Orders,5.0,2025-08-26,valid
T011962,C1722,CRM,Orders,10.0,2025-11-29,valid
T011963,C9848,Billing,Tickets,5.0,2025-10-22,valid
T011964,C7598,App,Revenue,1325.08,2025-05-28,valid
T011965,C2705,Billing,Orders,2.0,2025-08-29,valid
T011966,C5837,Billing,Revenue,5931.9,2025-07-24,valid
T011967,C8445,CRM,Tickets,,2025-08-17,missing
T011968,C6168,CRM,Revenue,2548.82,2025-03-10,valid
T011969,C5922,CRM,Orders,3.0,2025-12-03,valid
T011970,C3254,App,Tickets,5.0,2025-11-12,valid
T011971,C7515,App,Revenue,4926.44,2025-04-09,valid
T011972,C4767,App,Orders,4.0,2025-11-03,valid
T011973,C9713,Billing,Tickets,5.0,2025-09-18,valid
T011974,C8269,CRM,Tickets,3.0,2025-12-14,valid
T011975,C4014,App,Tickets,5.0,2025-07-22,valid
T011976,C6647,Billing,Tickets,1.0,2025-10-27,valid
T011977,C2740,Billing,Orders,2.0,2025-05-22,duplicate
T011978,C7921,Billing,Tickets,1.0,2025-06-08,valid
T011979,C6896,Billing,Orders,10.0,2025-07-08,duplicate
T011980,C9486,CRM,Revenue,7475.58,2025-10-12,valid
T011981,C2280,App,Revenue,6990.96,2025-05-08,duplicate
T011982,C2800,Billing,Orders,3.0,2025-06-16,valid
T011983,C8269,CRM,Revenue,2537.1,2025-07-14,valid
T011984,C1004,Billing,Orders,9.0,2025-08-08,valid
T011985,C4054,CRM,Revenue,14315.93,2025-03-17,valid
T011986,C4014,CRM,Revenue,4009.63,2025-04-16,valid
T011987,C6423,Billing,Tickets,2.0,2025-09-04,valid
T011988,C8909,Billing,Revenue,18307.55,2025-05-03,valid
T011989,C8609,App,Orders,4.0,2025-07-19,valid
T011990,C9783,CRM,Tickets,5.0,2025-10-16,valid
T011991,C7193,App,Revenue,10406.11,2025-10-24,valid
T011992,C7713,CRM,Revenue,18948.86,2025-05-14,valid
T011993,C5219,App,Tickets,1.0,2026-01-13,valid
T011994,C7185,Billing,Revenue,1609.86,2026-01-05,valid
T011995,C9121,Billing,Tickets,5.0,2025-07-02,valid
T011996,C6507,Billing,Orders,9.0,2025-07-11,valid
T011997,C7622,Billing,Revenue,19482.17,2025-06-24,valid
T011998,C1926,CRM,Tickets,1.0,2025-11-23,valid
T011999,C4678,App,Tickets,5.0,2025-06-24,valid
T012000,C9327,App,Orders,3.0,2025-05-13,valid
T012001,C8335,CRM,Orders,1.0,2025-04-22,valid
T012002,C6948,CRM,Revenue,3929.03,2025-08-28,valid
T012003,C1523,App,Tickets,1.0,2025-02-09,valid
T012004,C5234,App,Orders,10.0,2025-09-16,valid
T012005,C7493,App,Orders,7.0,2025-10-05,valid
T012006,C3575,CRM,Tickets,2.0,2025-04-28,duplicate
T012007,C6668,App,Orders,7.0,2025-05-19,valid
T012008,C5161,Billing,Orders,1.0,2025-12-20,valid
T012009,C9181,Billing,Orders,1.0,2025-09-05,valid
T012010,C4124,Billing,Orders,3.0,2025-04-11,valid
T012011,C6670,App,Orders,9.0,2025-12-03,valid
T012012,C6329,Billing,Tickets,1.0,2025-07-08,valid
T012013,C4818,App,Revenue,12794.01,2025-07-08,valid
T012014,C9907,CRM,Revenue,4006.04,2025-11-16,valid
T012015,C4245,Billing,Tickets,5.0,2025-10-22,valid
T012016,C9893,Billing,Tickets,1.0,2025-09-24,valid
T012017,C4506,Billing,Revenue,1670.39,2025-11-11,valid
T012018,C2245,App,Tickets,1.0,2026-01-09,valid
T012019,C4620,CRM,Tickets,3.0,2025-10-23,valid
T012020,C8300,App,Tickets,5.0,2025-10-13,valid
T012021,C1174,Billing,Tickets,3.0,2025-02-10,valid
T012022,C1234,App,Orders,,2025-05-16,missing
T012023,C6704,Billing,Revenue,10048.17,2025-08-05,valid
T012024,C9143,App,Tickets,3.0,2025-03-10,valid
T012025,C2985,CRM,Revenue,14909.29,2025-06-12,valid
T012026,C4419,Billing,Tickets,5.0,2025-12-18,valid
T012027,C6005,App,Revenue,3043.31,2025-05-27,valid
T012028,C3120,CRM,Tickets,3.0,2025-05-18,valid
T012029,C9155,Billing,Tickets,5.0,2025-08-18,valid
T012030,C7593,CRM,Tickets,4.0,2025-11-07,valid
T012031,C6869,App,Tickets,5.0,2025-03-15,valid
T012032,C2845,CRM,Tickets,1.0,2026-01-18,valid
T012033,C9226,Billing,Revenue,17977.12,2025-03-13,valid
T012034,C3320,App,Revenue,12951.15,2025-12-09,valid
T012035,C4494,App,Tickets,1.0,2025-10-26,valid
T012036,C8012,CRM,Tickets,3.0,2025-09-18,valid
T012037,C3125,App,Tickets,1.0,2025-10-13,valid
T012038,C7188,Billing,Orders,6.0,2025-03-07,valid
T012039,C4676,Billing,Revenue,18779.71,2026-01-08,valid
T012040,C5477,CRM,Orders,10.0,2025-08-04,valid
T012041,C8248,App,Tickets,3.0,2025-08-21,valid
T012042,C3454,App,Tickets,1.0,2025-10-13,valid
T012043,C4533,App,Tickets,3.0,2025-12-14,valid
T012044,C7549,CRM,Orders,3.0,2026-01-06,valid
T012045,C2406,App,Revenue,8208.9,2025-09-16,valid
T012046,C8667,CRM,Tickets,3.0,2025-02-25,valid
T012047,C2297,CRM,Revenue,11702.28,2025-06-28,valid
T012048,C8842,Billing,Revenue,17730.97,2026-01-29,valid
T012049,C3633,Billing,Revenue,7484.01,2025-06-08,valid
T012050,C6247,App,Orders,4.0,2025-05-24,valid
T012051,C3782,Billing,Revenue,8315.87,2025-10-15,valid
T012052,C4999,App,Orders,10.0,2025-10-21,valid
T012053,C3645,Billing,Revenue,9554.94,2025-10-31,valid
T012054,C6070,App,Tickets,5.0,2025-09-11,valid
T012055,C7358,Billing,Tickets,5.0,2026-01-06,duplicate
T012056,C6563,App,Tickets,2.0,2025-02-23,duplicate
T012057,C6633,Billing,Revenue,18074.41,2025-08-14,valid
T012058,C6975,CRM,Orders,8.0,2025-09-06,valid
T012059,C3236,App,Orders,8.0,2025-07-31,valid
T012060,C7899,App,Tickets,4.0,2025-04-25,valid
T012061,C5333,CRM,Tickets,4.0,2025-11-30,valid
T012062,C7603,CRM,Revenue,13857.74,2025-08-16,valid
T012063,C8886,Billing,Orders,10.0,2025-06-24,valid
T012064,C1142,Billing,Revenue,13671.36,2025-08-09,valid
T012065,C9099,App,Tickets,2.0,2025-09-08,valid
T012066,C4884,App,Tickets,2.0,2025-06-09,valid
T012067,C9096,Billing,Tickets,,2025-06-01,missing
T012068,C8507,App,Tickets,3.0,2025-12-31,valid
T012069,C7018,App,Tickets,5.0,2025-03-14,valid
T012070,C9543,App,Tickets,1.0,2025-12-28,valid
T012071,C9312,CRM,Tickets,3.0,2025-09-08,valid
T012072,C6712,CRM,Tickets,2.0,2025-02-22,valid
T012073,C7361,App,Tickets,4.0,2025-07-23,valid
T012074,C8162,Billing,Revenue,13765.66,2025-04-25,valid
T012075,C6980,CRM,Revenue,10691.47,2026-01-13,valid
T012076,C3380,App,Tickets,4.0,2025-11-02,valid
T012077,C6687,CRM,Orders,7.0,2025-07-13,valid
T012078,C1623,Billing,Tickets,5.0,2025-03-24,valid
T012079,C3033,App,Orders,9.0,2025-04-25,duplicate
T012080,C1771,App,Orders,4.0,2025-05-30,valid
T012081,C7889,Billing,Tickets,5.0,2026-01-23,valid
T012082,C5133,Billing,Orders,2.0,2025-02-07,duplicate
T012083,C4575,App,Tickets,1.0,2025-09-16,valid
T012084,C9659,App,Tickets,3.0,2025-06-13,valid
T012085,C6896,Billing,Tickets,,2025-07-22,missing
T012086,C5442,Billing,Tickets,1.0,2025-07-11,valid
T012087,C4913,CRM,Tickets,2.0,2025-12-31,valid
T012088,C5268,CRM,Tickets,1.0,2025-06-05,valid
T012089,C2868,App,Tickets,2.0,2025-09-04,valid
T012090,C2808,Billing,Revenue,3704.34,2025-12-06,valid
T012091,C3731,App,Orders,6.0,2025-02-19,duplicate
T012092,C4325,App,Revenue,12305.66,2025-02-07,valid
T012093,C9731,Billing,Revenue,5283.08,2026-01-13,valid
T012094,C6377,CRM,Revenue,15325.65,2025-04-30,valid
T012095,C8931,CRM,Tickets,4.0,2025-05-30,valid
T012096,C6519,Billing,Tickets,2.0,2025-11-25,valid
T012097,C1120,CRM,Orders,4.0,2026-01-04,valid
T012098,C3104,Billing,Tickets,2.0,2025-08-26,valid
T012099,C1918,App,Tickets,4.0,2025-07-02,valid
T012100,C5569,Billing,Tickets,5.0,2025-03-23,valid
T012101,C5901,CRM,Tickets,1.0,2025-12-19,valid
T012102,C7137,Billing,Revenue,4741.49,2025-06-18,valid
T012103,C9115,App,Orders,4.0,2025-08-29,valid
T012104,C5369,App,Revenue,8406.39,2025-12-11,valid
T012105,C8400,CRM,Orders,10.0,2025-06-03,valid
T012106,C4674,CRM,Revenue,11730.34,2025-02-28,valid
T012107,C6936,CRM,Revenue,4162.37,2025-07-28,valid
T012108,C8946,App,Tickets,3.0,2025-04-07,valid
T012109,C1844,CRM,Orders,2.0,2025-10-03,valid
T012110,C1606,CRM,Tickets,2.0,2025-02-07,valid
T012111,C2409,Billing,Revenue,11385.43,2025-12-04,valid
T012112,C9765,CRM,Tickets,1.0,2025-10-12,valid
T012113,C6642,App,Orders,6.0,2026-01-28,valid
T012114,C8048,App,Tickets,1.0,2025-10-03,valid
T012115,C1770,App,Orders,10.0,2025-06-16,valid
T012116,C6960,Billing,Revenue,16110.8,2025-06-17,valid
